회사명,"수수료
부과기준",기준일자,거래금액,구분,오프라인,HTS,ARS,스마트폰,오프라인.1,HTS.1,ARS.1,스마트폰.1,비고
교보증권,/img/sub/ico_pdf.gif,2013/12/19,100만원,변경전,4990.0,1990.0,2490.0,1990.0,4990.0,1990.0,2490.0,640.0,2013년 9월 30일 이후 은행개설 신규계좌의 SMART K 매매에 한함
교보증권,/img/sub/ico_pdf.gif,2021/09/01,100만원,변경후,4990.0,1990.0,2490.0,1990.0,4990.0,1990.0,2490.0,1990.0,0
교보증권,/img/sub/ico_pdf.gif,2021/09/01,100만원,변경율,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10938,0
NH투자증권,/img/sub/ico_pdf.gif,2017/05/04,100만원,변경전,4970.0,2440.0,2470.0,2470.0,4970.0,140.0,2470.0,140.0,0
NH투자증권,/img/sub/ico_pdf.gif,2020/06/10,100만원,변경후,4972.0,2442.0,2472.0,2472.0,4972.0,2442.0,2472.0,2472.0,NAMUH 100
NH투자증권,/img/sub/ico_pdf.gif,2020/06/10,100만원,변경율,0.0004,0.00082,0.00081,0.00081,0.0004,16.44286,0.00081,16.65714,0
한양증권,/img/sub/ico_hwp.gif,2012/10/12,100만원,변경전,4973.0,2173.0,1992.0,1000.0,4973.0,2173.0,1992.0,1000.0,0
한양증권,/img/sub/ico_hwp.gif,2021/09/06,100만원,변경후,4973.0,2173.0,0.0,1000.0,4973.0,2173.0,0.0,1000.0,ARS 서비스종료로 증권사지점개설계좌 수수료 기준삭제
한양증권,/img/sub/ico_hwp.gif,2021/09/06,100만원,변경율,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0
신영증권,/img/sub/ico_hwp.gif,2012/05/18,100만원,변경전,4492.0,992.0,2492.0,992.0,4492.0,992.0,2492.0,141.0,유관기관수수료인하
신영증권,/img/sub/ico_hwp.gif,2021/08/23,100만원,변경후,4492.0,992.0,2492.0,992.0,4492.0,992.0,2492.0,992.0,0
신영증권,/img/sub/ico_hwp.gif,2021/08/23,100만원,변경율,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03546,0
삼성증권,/img/sub/ico_pdf.gif,2015/03/25,100만원,변경전,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
삼성증권,/img/sub/ico_pdf.gif,2021/10/01,100만원,변경후,4972.0,2972.0,2472.0,2972.0,4972.0,2972.0,2472.0,2972.0,0
삼성증권,/img/sub/ico_pdf.gif,2021/10/01,100만원,변경율,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
메리츠증권,/img/sub/ico_pdf.gif,2020/09/14,100만원,변경전,4944.0,2844.0,1944.0,2844.0,4944.0,2844.0,1944.0,2844.0,0
메리츠증권,/img/sub/ico_pdf.gif,2021/01/01,100만원,변경후,4981.0,2881.0,1981.0,2881.0,4981.0,2881.0,1981.0,2881.0,0
메리츠증권,/img/sub/ico_pdf.gif,2021/01/01,100만원,변경율,0.00748,0.01301,0.01903,0.01301,0.00748,0.01301,0.01903,0.01301,0
KB증권,/img/sub/ico_pdf.gif,2017/09/27,100만원,변경전,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
KB증권,/img/sub/ico_pdf.gif,2021/11/25,100만원,변경후,4973.0,2573.0,2473.0,1973.0,4973.0,150.0,1500.0,1200.0,0
KB증권,/img/sub/ico_pdf.gif,2021/11/25,100만원,변경율,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
한화투자증권,/img/sub/ico_pdf.gif,2015/10/05,100만원,변경전,29500.0,6990.0,11990.0,6990.0,29500.0,6990.0,11990.0,6990.0,0
한화투자증권,/img/sub/ico_pdf.gif,2016/05/30,100만원,변경후,4970.0,2470.0,1970.0,1500.0,4970.0,2470.0,1970.0,1500.0,0
한화투자증권,/img/sub/ico_pdf.gif,2016/05/30,100만원,변경율,-0.83153,-0.64664,-0.8357,-0.78541,-0.83153,-0.64664,-0.8357,-0.78541,0
현대차증권,/img/sub/ico_xlsx.gif,2011/11/07,100만원,변경전,4981.0,3081.0,2481.0,1981.0,4981.0,3081.0,2481.0,1981.0,0
현대차증권,/img/sub/ico_xlsx.gif,2013/07/01,100만원,변경후,0.0,3081.0,0.0,0.0,0.0,0.0,0.0,0.0,* 코넥스 : 거래소 코스닥시장과 동일하게 적용(2013.07.01부) / ELW : 0.0681%(일괄적용)
현대차증권,/img/sub/ico_xlsx.gif,2013/07/01,100만원,변경율,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DB금융투자,/img/sub/ico_doc.gif,2014/06/02,100만원,변경전,4992.0,1992.0,1992.0,1992.0,4992.0,232.0,1992.0,232.0,0
DB금융투자,/img/sub/ico_doc.gif,2015/01/02,100만원,변경후,4992.0,1992.0,1992.0,1992.0,4992.0,1992.0,1992.0,1992.0,0
DB금융투자,/img/sub/ico_doc.gif,2015/01/02,100만원,변경율,0.0,0.0,0.0,0.0,0.0,7.58621,0.0,7.58621,0
아이엠증권,/img/sub/ico_hwp.gif,2011/12/01,100만원,변경전,4980.0,2380.0,2480.0,2380.0,4980.0,2380.0,2480.0,2380.0,0
아이엠증권,/img/sub/ico_hwp.gif,2012/05/02,100만원,변경후,4972.0,2372.0,2472.0,2372.0,4972.0,2372.0,2472.0,2372.0,유관수수료인하
아이엠증권,/img/sub/ico_hwp.gif,2012/05/02,100만원,변경율,-0.00161,-0.00336,-0.00323,-0.00336,-0.00161,-0.00336,-0.00323,-0.00336,0
부국증권,/img/sub/ico_hwp.gif,2011/11/18,100만원,변경전,4454.0,954.0,1954.0,1500.0,4454.0,954.0,1954.0,1500.0,0
부국증권,/img/sub/ico_hwp.gif,2013/02/01,100만원,변경후,4500.0,1000.0,2000.0,1000.0,4500.0,1000.0,2000.0,1000.0,0
부국증권,/img/sub/ico_hwp.gif,2013/02/01,100만원,변경율,0.01033,0.04822,0.02354,-0.33333,0.01033,0.04822,0.02354,-0.33333,0
한국투자증권,/img/sub/ico_pdf.gif,2020/06/12,100만원,변경전,0.0,0.0,2471.0,0.0,0.0,0.0,0.0,0.0,0
한국투자증권,/img/sub/ico_pdf.gif,2021/11/25,100만원,변경후,4971.0,3271.0,2471.0,3271.0,0.0,141.0,2471.0,141.0,코스피/코스닥/장외단주/코넥스
한국투자증권,/img/sub/ico_pdf.gif,2021/11/25,100만원,변경율,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
하나증권,/img/sub/ico_pdf.gif,2012/05/02,100만원,변경전,4970.0,2970.0,2970.0,2970.0,4970.0,140.0,140.0,140.0,증권유관기관 수수료 인하(‘12.5.2)부분 반영
하나증권,/img/sub/ico_pdf.gif,2014/09/01,100만원,변경후,4970.0,2970.0,2970.0,2970.0,4970.0,140.0,140.0,140.0,0
하나증권,/img/sub/ico_pdf.gif,2014/09/01,100만원,변경율,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
리딩투자증권,/img/sub/ico_pdf.gif,2014/07/14,100만원,변경전,5000.0,240.0,1400.0,0.0,5000.0,240.0,1400.0,0.0,0
리딩투자증권,/img/sub/ico_pdf.gif,2017/04/01,100만원,변경후,5000.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0
리딩투자증권,/img/sub/ico_pdf.gif,2017/04/01,100만원,변경율,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
키움증권,/img/sub/ico_pdf.gif,2020/09/16,100만원,변경전,2960.0,110.0,1460.0,110.0,2960.0,110.0,1460.0,110.0,유관기관수수료 20/09/16 ~ 20/12/31 한시적 면제
키움증권,/img/sub/ico_pdf.gif,2020/12/31,100만원,변경후,3000.0,150.0,1500.0,150.0,3000.0,150.0,1500.0,150.0,0
키움증권,/img/sub/ico_pdf.gif,2020/12/31,100만원,변경율,0.01351,0.36364,0.0274,0.36364,0.01351,0.36364,0.0274,0.36364,0
엘에스증권,/img/sub/ico_pdf.gif,2011/11/29,100만원,변경전,3900.0,150.0,1000.0,150.0,3900.0,150.0,1000.0,150.0,0
엘에스증권,/img/sub/ico_pdf.gif,2012/12/03,100만원,변경후,4800.0,150.0,1000.0,150.0,3000.0,150.0,1000.0,150.0,"거래금액 5천만원 미만 : 0.48%
거래금액 5천~3억 미만 : 0.45%
거래금액 3억이상        : 0.38%"
엘에스증권,/img/sub/ico_pdf.gif,2012/12/03,100만원,변경율,0.23077,0.0,0.0,0.0,-0.23077,0.0,0.0,0.0,0
도이치증권,/img/sub/ico_pdf.gif,2014/12/17,100만원,변경후,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
코리아에셋투자증권,/img/sub/ico_pdf.gif,2012/05/14,100만원,변경전,4900.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,증권유관기관 수수료인하('12.5.2)부분 반영
코리아에셋투자증권,/img/sub/ico_pdf.gif,2019/04/10,100만원,변경후,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
코리아에셋투자증권,/img/sub/ico_pdf.gif,2019/04/10,100만원,변경율,-0.79592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
흥국증권,/img/sub/ico_pdf.gif,2012/01/03,100만원,변경전,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
흥국증권,/img/sub/ico_pdf.gif,2012/06/01,100만원,변경후,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
흥국증권,/img/sub/ico_pdf.gif,2012/06/01,100만원,변경율,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IBK투자증권,/img/sub/ico_hwp.gif,2011/11/18,100만원,변경전,5000.0,1000.0,2500.0,1200.0,5000.0,1000.0,2500.0,1200.0,0
IBK투자증권,/img/sub/ico_hwp.gif,2013/02/04,100만원,변경후,5000.0,1000.0,2500.0,1000.0,5000.0,1000.0,2500.0,1000.0,0
IBK투자증권,/img/sub/ico_hwp.gif,2013/02/04,100만원,변경율,0.0,0.0,0.0,-0.16667,0.0,0.0,0.0,-0.16667,0
케이프투자증권,/img/sub/ico_doc.gif,2013/07/01,100만원,변경전,6000.0,3000.0,0.0,900.0,6000.0,150.0,0.0,150.0,연계신용(스탁론)약정계좌는 영업점 모바일 수수료 적용
케이프투자증권,/img/sub/ico_doc.gif,2015/04/20,100만원,변경후,6000.0,3000.0,0.0,900.0,6000.0,150.0,0.0,150.0,"1. 고객등급 실버등급은 당일 종목당 매수/매도 매체별 합산 하여 50만원 미만시 종목당 500원 추가
2. 직전 3개월 거래월 평균 수수료+이자(신용/대출) 금액이 1만원 미만 계좌는 영업점 계좌 수수료율로 변경됨.(고객이 1만원 선취수수료 납부 시 납부월 무료수수료(유관기관 및 제비용 제외) 제공 및 은행지점계좌 수수료율 유지)"
케이프투자증권,/img/sub/ico_doc.gif,2015/04/20,100만원,변경율,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DS투자증권,/img/sub/ico_hwp.gif,2012/05/21,100만원,변경전,4992.0,2492.0,0.0,0.0,0.0,0.0,0.0,0.0,증권유관기관 수수료 인하(12.5.2)부분 반영
DS투자증권,/img/sub/ico_hwp.gif,2021/01/01,100만원,변경후,4956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DS투자증권,/img/sub/ico_hwp.gif,2021/01/01,100만원,변경율,-0.00721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
다올투자증권,/img/sub/ico_pdf.gif,2017/01/02,100만원,변경전,4990.0,100.0,1500.0,100.0,4990.0,150.0,1500.0,150.0,0
다올투자증권,/img/sub/ico_pdf.gif,2018/03/12,100만원,변경후,4990.0,150.0,1500.0,150.0,4990.0,150.0,1500.0,150.0,0
다올투자증권,/img/sub/ico_pdf.gif,2018/03/12,100만원,변경율,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0
카카오페이증권,/img/sub/ico_pdf.gif,2024/06/17,100만원,변경전,5000.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,0
카카오페이증권,/img/sub/ico_pdf.gif,2024/10/14,100만원,변경후,5000.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,0
카카오페이증권,/img/sub/ico_pdf.gif,2024/10/14,100만원,변경율,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
비엔피파리바증권,/img/sub/ico_pdf.gif,2018/06/29,100만원,변경전,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,일괄적용 선택 시
비엔피파리바증권,/img/sub/ico_pdf.gif,2020/02/03,100만원,변경후,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
비엔피파리바증권,/img/sub/ico_pdf.gif,2020/02/03,100만원,변경율,-0.23077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
토스증권,/img/sub/ico_pdf.gif,2021/01/21,100만원,변경후,0.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,0
비엔케이투자증권,/img/sub/ico_pdf.gif,2016/12/05,100만원,변경전,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,1500.0,0
비엔케이투자증권,/img/sub/ico_pdf.gif,2020/08/24,100만원,변경후,4492.0,1992.0,0.0,1500.0,4492.0,142.0,0.0,1500.0,0
비엔케이투자증권,/img/sub/ico_pdf.gif,2020/08/24,100만원,변경율,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
유진투자증권,/img/sub/ico_xls.gif,2012/10/08,500만원,변경전,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0
유진투자증권,/img/sub/ico_xls.gif,2020/06/17,500만원,변경후,25000.0,7500.0,10000.0,7500.0,25000.0,750.0,10000.0,750.0,0
유진투자증권,/img/sub/ico_xls.gif,2020/06/17,500만원,변경율,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SK증권,/img/sub/ico_xls.gif,2011/11/18,500만원,변경전,25000.0,7500.0,12500.0,2500.0,25000.0,750.0,12500.0,2500.0,0
SK증권,/img/sub/ico_xls.gif,2015/06/01,500만원,변경후,25000.0,7500.0,12500.0,7500.0,25000.0,750.0,12500.0,7500.0,증권통App 수수료율 변경
SK증권,/img/sub/ico_xls.gif,2015/06/01,500만원,변경율,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
유안타증권,/img/sub/ico_pdf.gif,2020/09/14,500만원,변경전,25000.0,3250.0,9850.0,5000.0,25000.0,700.0,9850.0,5000.0,유관기관수수료 20/09/14 ~ 20/12/31 한시적 면제
유안타증권,/img/sub/ico_pdf.gif,2021/01/04,500만원,변경후,25000.0,3250.0,9850.0,5000.0,25000.0,700.0,9850.0,5000.0,0
유안타증권,/img/sub/ico_pdf.gif,2021/01/04,500만원,변경율,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
신한투자증권,/img/sub/ico_pdf.gif,2014/05/02,500만원,변경전,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
신한투자증권,/img/sub/ico_pdf.gif,2015/04/01,500만원,변경후,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
신한투자증권,/img/sub/ico_pdf.gif,2015/04/01,500만원,변경율,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
유화증권,/img/sub/ico_pdf.gif,2011/11/18,500만원,변경전,22500.0,4000.0,12500.0,0.0,22500.0,4000.0,12500.0,0.0,0
유화증권,/img/sub/ico_pdf.gif,2012/05/02,500만원,변경후,24950.0,3950.0,12450.0,0.0,24950.0,3950.0,12450.0,0.0,증권유관기관 수수료인하('12.5.2)부분 반영
유화증권,/img/sub/ico_pdf.gif,2012/05/02,500만원,변경율,0.10889,-0.0125,-0.004,0.0,0.10889,-0.0125,-0.004,0.0,0
미래에셋증권,/img/sub/ico_pdf.gif,2014/03/24,500만원,변경전,24860.0,8310.0,9860.0,9860.0,24860.0,700.0,9860.0,700.0,0
미래에셋증권,/img/sub/ico_pdf.gif,2017/01/02,500만원,변경후,24500.0,7000.0,7000.0,7000.0,24500.0,700.0,700.0,700.0,0
미래에셋증권,/img/sub/ico_pdf.gif,2017/01/02,500만원,변경율,-0.01448,-0.15764,-0.29006,-0.29006,-0.01448,0.0,-0.92901,0.0,0
상상인증권,/img/sub/ico_pdf.gif,2020/04/23,500만원,변경후,24500.0,7000.0,10000.0,7000.0,24500.0,7000.0,10000.0,7000.0,0
대신증권,/img/sub/ico_pdf.gif,2020/09/15,500만원,변경전,24683.0,8583.0,9683.0,9683.0,24683.0,8583.0,9683.0,9683.0,유관기관수수료 한시적 면제에 따른 위탁수수료 변동사항으로 20/09/15 ~ 20/12/31 기간 내 시행
대신증권,/img/sub/ico_pdf.gif,2021/01/01,500만원,변경후,24865.0,8765.0,9865.0,9865.0,24865.0,8765.0,9865.0,9865.0,0
대신증권,/img/sub/ico_pdf.gif,2021/01/01,500만원,변경율,0.00737,0.0212,0.0188,0.0188,0.00737,0.0212,0.0188,0.0188,0
교보증권,/img/sub/ico_pdf.gif,2013/12/19,500만원,변경전,24950.0,6950.0,12450.0,7450.0,24950.0,6950.0,12450.0,700.0,2013년 9월 30일 이후 은행개설 신규계좌의 SMART K 매매에 한함
교보증권,/img/sub/ico_pdf.gif,2021/09/01,500만원,변경후,24960.0,6960.0,12460.0,7460.0,24960.0,6960.0,12460.0,7460.0,0
교보증권,/img/sub/ico_pdf.gif,2021/09/01,500만원,변경율,0.0004,0.00144,0.0008,0.00134,0.0004,0.00144,0.0008,9.65714,0
NH투자증권,/img/sub/ico_pdf.gif,2020/06/10,500만원,변경후,24860.0,8908.0,9858.0,9858.0,24860.0,8908.0,9858.0,9858.0,NAMUH 500
한양증권,/img/sub/ico_hwp.gif,2012/06/04,500만원,변경전,24865.0,6865.0,9960.0,7460.0,24865.0,6865.0,9960.0,7460.0,0
한양증권,/img/sub/ico_hwp.gif,2012/10/12,500만원,변경후,24865.0,6865.0,9960.0,5000.0,24865.0,6865.0,9960.0,5000.0,0
한양증권,/img/sub/ico_hwp.gif,2012/10/12,500만원,변경율,0.0,0.0,0.0,-0.32976,0.0,0.0,0.0,-0.32976,0
신영증권,/img/sub/ico_hwp.gif,2012/05/18,500만원,변경전,22458.0,4958.0,12458.0,4958.0,22458.0,4958.0,12458.0,708.0,유관기관수수료인하
신영증권,/img/sub/ico_hwp.gif,2021/08/23,500만원,변경후,22458.0,4958.0,12458.0,4958.0,22458.0,4958.0,12458.0,4958.0,0
신영증권,/img/sub/ico_hwp.gif,2021/08/23,500만원,변경율,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00282,0
삼성증권,/img/sub/ico_pdf.gif,2015/03/25,500만원,변경전,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
삼성증권,/img/sub/ico_pdf.gif,2021/10/01,500만원,변경후,24860.0,8860.0,12360.0,8860.0,24860.0,8860.0,12360.0,8860.0,0
삼성증권,/img/sub/ico_pdf.gif,2021/10/01,500만원,변경율,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
메리츠증권,/img/sub/ico_pdf.gif,2020/09/14,500만원,변경전,24724.0,7724.0,9724.0,7724.0,24724.0,7724.0,9724.0,7724.0,0
메리츠증권,/img/sub/ico_pdf.gif,2021/01/01,500만원,변경후,24906.0,7906.0,9906.0,7906.0,24906.0,7906.0,9906.0,7906.0,0
메리츠증권,/img/sub/ico_pdf.gif,2021/01/01,500만원,변경율,0.00736,0.02356,0.01872,0.02356,0.00736,0.02356,0.01872,0.02356,0
KB증권,/img/sub/ico_pdf.gif,2017/09/27,500만원,변경전,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
KB증권,/img/sub/ico_pdf.gif,2021/11/25,500만원,변경후,24865.0,8865.0,12365.0,9860.0,24865.0,750.0,7500.0,6000.0,0
KB증권,/img/sub/ico_pdf.gif,2021/11/25,500만원,변경율,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
한화투자증권,/img/sub/ico_pdf.gif,2015/10/05,500만원,변경전,29500.0,7160.0,12160.0,7160.0,29500.0,7160.0,12160.0,7160.0,0
한화투자증권,/img/sub/ico_pdf.gif,2016/05/30,500만원,변경후,24870.0,8370.0,9870.0,7500.0,24870.0,8370.0,9870.0,7500.0,0
한화투자증권,/img/sub/ico_pdf.gif,2016/05/30,500만원,변경율,-0.15695,0.16899,-0.18832,0.04749,-0.15695,0.16899,-0.18832,0.04749,0
현대차증권,/img/sub/ico_xlsx.gif,2011/11/07,500만원,변경후,24905.0,9405.0,12405.0,9905.0,24905.0,9405.0,12405.0,9905.0,0
DB금융투자,/img/sub/ico_doc.gif,2014/06/02,500만원,변경전,24958.0,7458.0,7458.0,7458.0,24958.0,1158.0,7458.0,1158.0,0
DB금융투자,/img/sub/ico_doc.gif,2015/01/02,500만원,변경후,24958.0,7458.0,7458.0,7458.0,24958.0,7458.0,7458.0,7458.0,0
DB금융투자,/img/sub/ico_doc.gif,2015/01/02,500만원,변경율,0.0,0.0,0.0,0.0,0.0,5.44041,0.0,5.44041,0
아이엠증권,/img/sub/ico_hwp.gif,2011/12/01,500만원,변경전,24900.0,4900.0,12400.0,4900.0,24900.0,4900.0,12400.0,4900.0,0
아이엠증권,/img/sub/ico_hwp.gif,2012/05/02,500만원,변경후,24860.0,4860.0,12360.0,4860.0,24860.0,4860.0,12360.0,4860.0,유관수수료인하
아이엠증권,/img/sub/ico_hwp.gif,2012/05/02,500만원,변경율,-0.00161,-0.00816,-0.00323,-0.00816,-0.00161,-0.00816,-0.00323,-0.00816,0
부국증권,/img/sub/ico_hwp.gif,2011/11/18,500만원,변경후,22269.0,4769.0,9769.0,7500.0,22269.0,4769.0,9769.0,7500.0,0
한국투자증권,/img/sub/ico_pdf.gif,2020/06/12,500만원,변경전,0.0,0.0,12357.0,0.0,0.0,0.0,0.0,0.0,0
한국투자증권,/img/sub/ico_pdf.gif,2021/11/25,500만원,변경후,24857.0,7857.0,12357.0,7857.0,0.0,703.0,12357.0,703.0,코스피/코스닥/장외단주/코넥스
한국투자증권,/img/sub/ico_pdf.gif,2021/11/25,500만원,변경율,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
하나증권,/img/sub/ico_pdf.gif,2012/05/02,500만원,변경전,24860.0,6860.0,6860.0,6860.0,24860.0,700.0,700.0,700.0,증권유관기관 수수료 인하(‘12.5.2)부분 반영
하나증권,/img/sub/ico_pdf.gif,2014/09/01,500만원,변경후,24860.0,6860.0,6860.0,6860.0,24860.0,700.0,700.0,700.0,0
하나증권,/img/sub/ico_pdf.gif,2014/09/01,500만원,변경율,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
리딩투자증권,/img/sub/ico_pdf.gif,2012/05/29,500만원,변경전,25000.0,1200.0,7000.0,0.0,25000.0,1200.0,7000.0,0.0,유관기관수수료 인하(‘12.5.2) 반영
리딩투자증권,/img/sub/ico_pdf.gif,2014/07/14,500만원,변경후,25000.0,1200.0,7000.0,0.0,25000.0,1200.0,7000.0,0.0,0
리딩투자증권,/img/sub/ico_pdf.gif,2014/07/14,500만원,변경율,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
키움증권,/img/sub/ico_pdf.gif,2020/09/16,500만원,변경전,14810.0,560.0,7310.0,560.0,14810.0,560.0,7310.0,560.0,유관기관수수료 20/09/16 ~ 20/12/31 한시적 면제
키움증권,/img/sub/ico_pdf.gif,2020/12/31,500만원,변경후,15000.0,750.0,7500.0,750.0,15000.0,750.0,7500.0,750.0,0
키움증권,/img/sub/ico_pdf.gif,2020/12/31,500만원,변경율,0.01283,0.33929,0.02599,0.33929,0.01283,0.33929,0.02599,0.33929,0
엘에스증권,/img/sub/ico_pdf.gif,2011/11/29,500만원,변경전,19500.0,750.0,5000.0,750.0,19500.0,750.0,5000.0,750.0,0
엘에스증권,/img/sub/ico_pdf.gif,2012/12/03,500만원,변경후,24000.0,750.0,5000.0,750.0,15000.0,750.0,5000.0,750.0,"거래금액 5천만원 미만 : 0.48%
거래금액 5천~3억 미만 : 0.45%
거래금액 3억이상        : 0.38%"
엘에스증권,/img/sub/ico_pdf.gif,2012/12/03,500만원,변경율,0.23077,0.0,0.0,0.0,-0.23077,0.0,0.0,0.0,0
도이치증권,/img/sub/ico_pdf.gif,2014/12/17,500만원,변경후,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
코리아에셋투자증권,/img/sub/ico_pdf.gif,2012/05/14,500만원,변경전,24500.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,증권유관기관 수수료인하('12.5.2)부분 반영
코리아에셋투자증권,/img/sub/ico_pdf.gif,2019/04/10,500만원,변경후,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
코리아에셋투자증권,/img/sub/ico_pdf.gif,2019/04/10,500만원,변경율,-0.79592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
흥국증권,/img/sub/ico_pdf.gif,2012/01/03,500만원,변경전,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
흥국증권,/img/sub/ico_pdf.gif,2012/06/01,500만원,변경후,24500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
흥국증권,/img/sub/ico_pdf.gif,2012/06/01,500만원,변경율,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IBK투자증권,/img/sub/ico_hwp.gif,2011/11/18,500만원,변경전,25000.0,5000.0,12500.0,6000.0,25000.0,5000.0,12500.0,6000.0,0
IBK투자증권,/img/sub/ico_hwp.gif,2013/02/04,500만원,변경후,25000.0,5000.0,12500.0,5000.0,25000.0,5000.0,12500.0,5000.0,0
IBK투자증권,/img/sub/ico_hwp.gif,2013/02/04,500만원,변경율,0.0,0.0,0.0,-0.16667,0.0,0.0,0.0,-0.16667,0
케이프투자증권,/img/sub/ico_doc.gif,2013/07/01,500만원,변경전,24000.0,9000.0,0.0,4500.0,24000.0,750.0,0.0,750.0,연계신용(스탁론)약정계좌는 영업점 모바일 수수료 적용
케이프투자증권,/img/sub/ico_doc.gif,2015/04/20,500만원,변경후,24000.0,9000.0,0.0,4500.0,24000.0,750.0,0.0,750.0,"1. 고객등급 실버등급은 당일 종목당 매수/매도 매체별 합산 하여 50만원 미만시 종목당 500원 추가
2. 직전 3개월 거래월 평균 수수료+이자(신용/대출) 금액이 1만원 미만 계좌는 영업점 계좌 수수료율로 변경됨.(고객이 1만원 선취수수료 납부 시 납부월 무료수수료(유관기관 및 제비용 제외) 제공 및 은행지점계좌 수수료율 유지)"
케이프투자증권,/img/sub/ico_doc.gif,2015/04/20,500만원,변경율,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DS투자증권,/img/sub/ico_hwp.gif,2012/05/21,500만원,변경전,24960.0,7460.0,0.0,0.0,0.0,0.0,0.0,0.0,증권유관기관 수수료 인하(12.5.2)부분 반영
DS투자증권,/img/sub/ico_hwp.gif,2021/01/01,500만원,변경후,24780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DS투자증권,/img/sub/ico_hwp.gif,2021/01/01,500만원,변경율,-0.00721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
다올투자증권,/img/sub/ico_pdf.gif,2017/01/02,500만원,변경전,24960.0,500.0,7500.0,500.0,24960.0,750.0,7500.0,750.0,0
다올투자증권,/img/sub/ico_pdf.gif,2018/03/12,500만원,변경후,24960.0,750.0,7500.0,750.0,24960.0,750.0,7500.0,750.0,0
다올투자증권,/img/sub/ico_pdf.gif,2018/03/12,500만원,변경율,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0
카카오페이증권,/img/sub/ico_pdf.gif,2024/06/17,500만원,변경전,25000.0,0.0,750.0,750.0,0.0,0.0,0.0,0.0,0
카카오페이증권,/img/sub/ico_pdf.gif,2024/10/14,500만원,변경후,25000.0,0.0,750.0,750.0,0.0,0.0,0.0,0.0,0
